image_id,predicted_label,crack_probability,width,height,component_count,crack_area_px,crack_area_pct,crack_length_px,mean_width_px,max_width_px,scale_mm_per_px,crack_length_mm,mean_width_mm,max_width_mm,severity_score,severity_label,severity_basis,segmentation_source,measurement_method,overlay_path,heatmap_path,mask_path,polygons_json
img_0001022,cracked,0.9843856486059196,256,256,6,2769,0.0422515869140625,388.0,6.219315052032471,11.661903381347656,,,,,0.7845423061127854,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0001022.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0001022.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0001022.png,"[{""component_id"": 4, ""area_px"": 1096, ""bbox"": [143, 108, 256, 205], ""polygon"": [[255, 114], [246, 122], [239, 122], [233, 130], [222, 130], [208, 142], [202, 142], [188, 152], [176, 167], [174, 180], [176, 187], [174, 190], [170, 185], [172, 179], [170, 178], [166, 184], [164, 182], [162, 183], [164, 187], [158, 190], [153, 198], [146, 204], [142, 202], [152, 188], [164, 179], [166, 170], [172, 159], [189, 142], [194, 142], [201, 136], [204, 136], [218, 124], [226, 122], [238, 116], [244, 114], [251, 108], [255, 108]]}, {""component_id"": 6, ""area_px"": 1006, ""bbox"": [59, 192, 178, 256], ""polygon"": [[58, 255], [74, 247], [90, 222], [106, 224], [110, 220], [123, 228], [138, 228], [142, 223], [142, 213], [145, 206], [148, 209], [148, 214], [152, 216], [172, 197], [175, 192], [178, 194], [176, 198], [146, 227], [143, 234], [131, 238], [121, 234], [113, 234], [97, 228], [88, 235], [86, 242], [82, 242], [78, 251], [74, 255]]}, {""component_id"": 2, ""area_px"": 206, ""bbox"": [106, 42, 124, 63], ""polygon"": [[117, 62], [111, 54], [108, 58], [106, 56], [113, 42], [117, 46], [120, 44], [124, 47], [117, 62]]}, {""component_id"": 1, ""area_px"": 177, ""bbox"": [163, 40, 177, 69], ""polygon"": [[170, 68], [168, 67], [168, 61], [170, 57], [170, 51], [162, 41], [164, 40], [172, 43], [176, 53], [176, 62], [170, 68]]}, {""component_id"": 5, ""area_px"": 144, ""bbox"": [140, 145, 152, 174], ""polygon"": [[148, 174], [144, 168], [146, 161], [140, 150], [144, 144], [148, 148], [146, 154], [152, 159], [148, 174]]}, {""component_id"": 3, ""area_px"": 140, ""bbox"": [124, 99, 140, 123], ""polygon"": [[127, 122], [124, 119], [128, 111], [134, 108], [136, 103], [132, 100], [135, 98], [140, 103], [138, 110], [127, 122]]}]"
img_0039854,cracked,0.984347719192808,256,256,6,2433,0.0371246337890625,299.0,7.461833953857422,17.8885440826416,,,,,0.6782216505687049,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039854.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039854.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039854.png,"[{""component_id"": 1, ""area_px"": 1134, ""bbox"": [235, 0, 256, 125], ""polygon"": [[255, 124], [252, 121], [254, 111], [250, 103], [252, 92], [248, 81], [241, 78], [238, 80], [234, 78], [236, 72], [241, 74], [244, 72], [240, 55], [242, 45], [238, 38], [246, 16], [246, 0]]}, {""component_id"": 5, ""area_px"": 493, ""bbox"": [243, 168, 256, 244], ""polygon"": [[255, 244], [254, 237], [244, 223], [252, 204], [252, 192], [250, 182], [244, 179], [246, 174], [242, 169], [246, 168], [255, 174]]}, {""component_id"": 4, ""area_px"": 265, ""bbox"": [0, 116, 22, 132], ""polygon"": [[0, 116], [3, 118], [19, 116], [22, 119], [22, 124], [17, 128], [8, 128], [0, 132]]}, {""component_id"": 3, ""area_px"": 264, ""bbox"": [67, 95, 100, 118], ""polygon"": [[84, 118], [82, 116], [69, 116], [66, 111], [69, 110], [71, 112], [76, 106], [80, 110], [87, 108], [91, 112], [94, 106], [90, 102], [96, 94], [96, 104], [100, 107], [98, 111], [95, 114], [87, 114], [84, 118]]}, {""component_id"": 2, ""area_px"": 147, ""bbox"": [138, 79, 156, 92], ""polygon"": [[151, 92], [147, 88], [143, 90], [138, 86], [140, 78], [152, 82], [156, 87], [151, 92]]}, {""component_id"": 6, ""area_px"": 130, ""bbox"": [89, 172, 107, 186], ""polygon"": [[97, 186], [93, 186], [88, 182], [97, 178], [98, 174], [101, 172], [106, 175], [106, 178], [102, 184], [97, 186]]}]"
img_0040892,cracked,0.984056373911244,256,256,3,1871,0.0285491943359375,262.0,6.305358409881592,10.198039054870605,,,,,0.5962025762552305,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040892.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040892.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040892.png,"[{""component_id"": 1, ""area_px"": 1620, ""bbox"": [0, 57, 106, 256], ""polygon"": [[100, 255], [100, 236], [96, 225], [88, 215], [88, 206], [82, 204], [78, 199], [76, 193], [68, 189], [64, 182], [62, 171], [58, 166], [52, 163], [52, 158], [44, 147], [33, 136], [32, 146], [24, 140], [26, 131], [20, 124], [26, 121], [26, 118], [18, 106], [18, 89], [0, 76]]}, {""component_id"": 3, ""area_px"": 127, ""bbox"": [168, 160, 183, 174], ""polygon"": [[178, 174], [175, 174], [168, 165], [169, 162], [174, 162], [177, 160], [182, 164], [182, 168], [178, 174]]}, {""component_id"": 2, ""area_px"": 124, ""bbox"": [123, 105, 136, 126], ""polygon"": [[134, 126], [126, 116], [128, 109], [122, 106], [124, 104], [129, 104], [134, 109], [132, 115], [136, 120], [134, 126]]}]"
img_0000838,cracked,0.9836892599882704,256,256,3,2463,0.0375823974609375,338.0,6.587074279785156,12.806248664855957,,,,,0.7162117543820943,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000838.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000838.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000838.png,"[{""component_id"": 3, ""area_px"": 1879, ""bbox"": [96, 49, 189, 256], ""polygon"": [[182, 255], [180, 244], [176, 238], [170, 236], [165, 232], [164, 243], [160, 248], [156, 241], [154, 212], [156, 207], [152, 197], [156, 192], [160, 191], [154, 177], [146, 166], [146, 146], [140, 126], [142, 119], [140, 110], [128, 89], [126, 78], [120, 76], [112, 69], [104, 56], [102, 57], [102, 62], [98, 62], [96, 55], [107, 48], [118, 62], [121, 56], [124, 59], [124, 64], [132, 73], [132, 84], [144, 104], [146, 125], [150, 133], [148, 138], [152, 149], [150, 157], [152, 164], [162, 178], [166, 190], [164, 196], [166, 201], [162, 207], [162, 213], [160, 219], [175, 234], [179, 234], [182, 237], [186, 252], [188, 255]]}, {""component_id"": 1, ""area_px"": 394, ""bbox"": [0, 8, 49, 51], ""polygon"": [[0, 8], [13, 12], [18, 17], [18, 22], [22, 31], [30, 34], [37, 42], [46, 44], [48, 48], [43, 50], [35, 48], [12, 28], [5, 16], [0, 14]]}, {""component_id"": 2, ""area_px"": 190, ""bbox"": [46, 27, 66, 55], ""polygon"": [[63, 54], [54, 43], [56, 40], [46, 31], [47, 26], [56, 34], [66, 39], [62, 43], [64, 52], [63, 54]]}]"
img_0015699,cracked,0.9836406287524612,256,256,2,3704,0.0565185546875,426.0,8.690295219421387,16.0,,,,,0.8646449958676797,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0015699.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0015699.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0015699.png,"[{""component_id"": 1, ""area_px"": 3503, ""bbox"": [171, 0, 223, 256], ""polygon"": [[214, 0], [216, 8], [222, 13], [220, 16], [216, 17], [220, 21], [216, 25], [220, 33], [216, 36], [218, 40], [214, 45], [216, 52], [211, 60], [207, 60], [202, 65], [200, 72], [202, 79], [198, 82], [193, 80], [184, 89], [187, 94], [193, 92], [196, 96], [195, 98], [192, 98], [186, 105], [186, 112], [190, 116], [190, 130], [188, 132], [188, 157], [194, 161], [196, 175], [199, 176], [208, 186], [202, 191], [200, 198], [202, 204], [208, 207], [204, 213], [206, 221], [204, 232], [206, 235], [202, 239], [208, 245], [195, 254], [190, 248], [182, 255]]}, {""component_id"": 2, ""area_px"": 201, ""bbox"": [231, 31, 249, 53], ""polygon"": [[239, 52], [236, 50], [242, 45], [230, 35], [245, 30], [248, 33], [248, 44], [239, 52]]}]"
img_0000246,cracked,0.9836074943441276,256,256,6,3062,0.046722412109375,427.0,6.093529224395752,8.9442720413208,,,,,0.8095350669840599,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000246.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000246.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000246.png,"[{""component_id"": 3, ""area_px"": 2254, ""bbox"": [0, 15, 216, 256], ""polygon"": [[0, 14], [9, 18], [16, 23], [18, 31], [24, 35], [26, 41], [35, 46], [45, 60], [54, 60], [58, 64], [60, 79], [62, 82], [77, 88], [87, 96], [96, 98], [107, 108], [114, 108], [119, 112], [122, 110], [124, 112], [122, 123], [126, 126], [126, 130], [134, 137], [136, 146], [148, 161], [154, 184], [174, 208], [174, 219], [180, 224], [191, 224], [208, 243], [206, 247], [208, 250], [210, 239], [214, 236], [216, 243], [212, 252], [214, 255]]}, {""component_id"": 2, ""area_px"": 217, ""bbox"": [200, 0, 216, 29], ""polygon"": [[208, 0], [210, 3], [206, 10], [216, 18], [216, 21], [211, 28], [208, 26], [206, 28], [204, 27], [204, 15], [200, 11], [204, 6], [202, 2], [204, 0]]}, {""component_id"": 1, ""area_px"": 156, ""bbox"": [65, 0, 89, 18], ""polygon"": [[78, 0], [84, 3], [88, 13], [84, 18], [82, 15], [82, 10], [76, 6], [66, 4], [64, 2], [66, 0]]}, {""component_id"": 4, ""area_px"": 154, ""bbox"": [199, 30, 215, 48], ""polygon"": [[203, 48], [200, 46], [198, 32], [211, 30], [214, 36], [211, 40], [205, 34], [204, 36], [206, 45], [203, 48]]}, {""component_id"": 6, ""area_px"": 141, ""bbox"": [105, 148, 118, 167], ""polygon"": [[113, 166], [104, 159], [104, 150], [107, 148], [110, 149], [111, 156], [115, 152], [118, 154], [118, 159], [113, 166]]}, {""component_id"": 5, ""area_px"": 140, ""bbox"": [42, 143, 56, 161], ""polygon"": [[44, 160], [42, 156], [46, 152], [46, 145], [48, 142], [53, 142], [54, 147], [52, 150], [56, 154], [44, 160]]}]"
img_0039501,cracked,0.9835417041103844,256,256,4,3372,0.05145263671875,533.0,6.233506679534912,13.416407585144043,,,,,0.8361294223650456,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039501.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039501.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039501.png,"[{""component_id"": 1, ""area_px"": 2200, ""bbox"": [192, 0, 227, 256], ""polygon"": [[218, 255], [212, 247], [206, 232], [198, 232], [192, 223], [192, 218], [196, 216], [200, 224], [202, 224], [204, 212], [208, 207], [212, 192], [214, 178], [213, 176], [208, 178], [202, 175], [206, 168], [204, 165], [211, 160], [216, 164], [218, 163], [216, 143], [208, 134], [200, 146], [196, 143], [206, 125], [208, 110], [198, 81], [194, 79], [198, 75], [196, 65], [204, 59], [204, 49], [216, 30], [214, 26], [210, 22], [214, 20], [216, 13], [220, 9], [218, 0]]}, {""component_id"": 4, ""area_px"": 724, ""bbox"": [146, 139, 200, 181], ""polygon"": [[192, 180], [186, 176], [192, 170], [190, 166], [184, 170], [178, 168], [175, 172], [172, 172], [168, 166], [160, 162], [153, 164], [146, 158], [149, 156], [153, 160], [156, 156], [162, 138], [176, 146], [175, 148], [167, 146], [164, 151], [168, 156], [166, 159], [167, 160], [180, 156], [190, 164], [194, 151], [197, 148], [198, 155], [196, 164], [198, 168], [196, 174], [200, 178], [192, 180]]}, {""component_id"": 2, ""area_px"": 277, ""bbox"": [134, 15, 163, 36], ""polygon"": [[152, 36], [146, 32], [148, 30], [146, 26], [139, 28], [134, 23], [139, 16], [147, 14], [148, 22], [162, 22], [158, 28], [155, 26], [152, 29], [154, 33], [152, 36]]}, {""component_id"": 3, ""area_px"": 171, ""bbox"": [131, 38, 156, 54], ""polygon"": [[141, 54], [132, 52], [130, 48], [140, 48], [144, 44], [142, 39], [144, 38], [150, 41], [150, 46], [156, 48], [147, 52], [144, 50], [141, 54]]}]"
img_0040450,cracked,0.9834628368428442,256,256,4,3004,0.04583740234375,448.0,6.188515663146973,14.422204971313477,,,,,0.8045279555521626,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040450.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040450.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040450.png,"[{""component_id"": 1, ""area_px"": 2026, ""bbox"": [86, 0, 233, 256], ""polygon"": [[226, 255], [215, 242], [200, 232], [196, 232], [189, 224], [179, 220], [172, 212], [166, 210], [158, 204], [142, 184], [140, 174], [136, 167], [138, 158], [138, 137], [132, 127], [128, 115], [130, 110], [122, 97], [118, 81], [112, 77], [114, 68], [104, 68], [108, 61], [104, 48], [104, 39], [98, 33], [98, 24], [95, 20], [89, 20], [86, 17], [98, 16], [102, 12], [100, 3], [102, 0]]}, {""component_id"": 3, ""area_px"": 460, ""bbox"": [46, 50, 91, 76], ""polygon"": [[82, 76], [73, 70], [67, 70], [64, 68], [66, 61], [58, 56], [58, 59], [53, 62], [46, 55], [54, 50], [63, 52], [70, 50], [75, 54], [81, 54], [90, 61], [88, 66], [90, 68], [85, 70], [82, 76]]}, {""component_id"": 2, ""area_px"": 286, ""bbox"": [209, 36, 234, 56], ""polygon"": [[215, 56], [210, 54], [208, 47], [214, 42], [214, 36], [222, 42], [231, 38], [234, 40], [231, 50], [227, 48], [223, 52], [217, 50], [215, 56]]}, {""component_id"": 4, ""area_px"": 232, ""bbox"": [0, 176, 17, 199], ""polygon"": [[0, 176], [10, 176], [12, 180], [16, 181], [16, 185], [6, 190], [0, 198]]}]"
img_0041465,cracked,0.9834510521100588,256,256,3,4593,0.0700836181640625,604.0,7.253567695617676,23.323806762695312,,,,,0.9409105625948633,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0041465.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0041465.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0041465.png,"[{""component_id"": 1, ""area_px"": 4217, ""bbox"": [0, 0, 158, 213], ""polygon"": [[152, 0], [158, 4], [156, 12], [152, 14], [148, 4], [135, 10], [124, 28], [122, 38], [108, 57], [108, 66], [104, 72], [99, 76], [93, 76], [86, 82], [88, 88], [82, 103], [82, 110], [78, 119], [78, 126], [66, 149], [58, 158], [52, 177], [46, 184], [40, 184], [38, 183], [48, 176], [54, 155], [62, 147], [60, 144], [68, 136], [66, 134], [70, 127], [68, 122], [70, 111], [80, 84], [79, 82], [74, 86], [65, 78], [56, 78], [48, 92], [44, 96], [40, 104], [42, 108], [36, 114], [32, 124], [30, 145], [12, 161], [12, 169], [4, 182], [2, 189], [9, 192], [13, 184], [19, 192], [26, 182], [28, 185], [22, 198], [22, 207], [18, 210], [15, 208], [12, 210], [9, 206], [5, 212], [0, 212]]}, {""component_id"": 3, ""area_px"": 191, ""bbox"": [5, 235, 21, 256], ""polygon"": [[6, 255], [4, 252], [14, 243], [10, 238], [15, 234], [20, 236], [20, 242], [16, 245], [16, 251], [20, 255]]}, {""component_id"": 2, ""area_px"": 185, ""bbox"": [245, 39, 256, 69], ""polygon"": [[255, 58], [248, 68], [244, 62], [250, 56], [250, 51], [246, 46], [250, 42], [248, 40], [250, 38], [255, 40]]}]"
img_0038231,cracked,0.9832884440383292,256,256,4,3008,0.0458984375,465.0,5.955165386199951,12.165525436401367,,,,,0.8048363997451659,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038231.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038231.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038231.png,"[{""component_id"": 1, ""area_px"": 1945, ""bbox"": [122, 0, 226, 256], ""polygon"": [[220, 255], [212, 228], [206, 220], [206, 207], [202, 203], [204, 188], [209, 188], [212, 190], [214, 189], [208, 180], [212, 174], [212, 169], [214, 167], [214, 160], [206, 144], [208, 134], [198, 121], [194, 109], [188, 106], [188, 102], [190, 99], [188, 96], [179, 94], [166, 82], [163, 84], [152, 74], [149, 80], [144, 78], [146, 71], [134, 54], [136, 49], [132, 43], [130, 32], [124, 23], [122, 0]]}, {""component_id"": 2, ""area_px"": 462, ""bbox"": [44, 18, 65, 62], ""polygon"": [[56, 62], [46, 57], [44, 48], [48, 45], [48, 37], [52, 33], [50, 28], [56, 26], [56, 20], [61, 18], [64, 23], [62, 27], [64, 35], [61, 38], [56, 32], [54, 35], [59, 42], [63, 40], [64, 45], [54, 54], [58, 59], [56, 62]]}, {""component_id"": 3, ""area_px"": 392, ""bbox"": [216, 32, 230, 111], ""polygon"": [[221, 110], [218, 109], [220, 104], [216, 94], [216, 87], [218, 73], [226, 60], [220, 42], [227, 32], [228, 35], [224, 46], [230, 54], [230, 62], [226, 66], [228, 69], [224, 70], [222, 75], [222, 93], [226, 107], [221, 110]]}, {""component_id"": 4, ""area_px"": 209, ""bbox"": [231, 232, 247, 256], ""polygon"": [[230, 255], [234, 249], [232, 245], [235, 242], [237, 244], [238, 243], [234, 235], [237, 232], [241, 236], [246, 237], [244, 241], [246, 249], [242, 255]]}]"
img_0000472,cracked,0.9831923072872636,256,256,5,2911,0.0444183349609375,440.0,5.846177101135254,10.0,,,,,0.7964915956127261,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000472.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000472.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000472.png,"[{""component_id"": 1, ""area_px"": 2070, ""bbox"": [44, 6, 239, 256], ""polygon"": [[46, 255], [52, 247], [52, 235], [44, 230], [54, 218], [58, 220], [56, 226], [59, 226], [68, 216], [68, 212], [81, 210], [92, 197], [102, 172], [114, 160], [124, 125], [136, 114], [144, 112], [147, 108], [151, 112], [156, 108], [164, 104], [175, 92], [180, 90], [196, 70], [206, 63], [218, 47], [220, 36], [214, 31], [214, 28], [237, 6], [238, 9], [236, 13], [224, 29], [226, 35], [224, 50], [208, 70], [192, 82], [182, 98], [180, 96], [177, 98], [167, 110], [152, 118], [147, 118], [138, 120], [128, 130], [130, 136], [122, 146], [120, 158], [118, 165], [110, 172], [98, 200], [85, 214], [72, 218], [58, 233], [56, 239], [58, 245], [54, 255]]}, {""component_id"": 4, ""area_px"": 305, ""bbox"": [85, 111, 106, 151], ""polygon"": [[102, 150], [96, 148], [92, 139], [90, 131], [94, 123], [86, 116], [84, 113], [87, 110], [93, 114], [97, 112], [106, 121], [96, 132], [94, 138], [104, 149], [102, 150]]}, {""component_id"": 2, ""area_px"": 221, ""bbox"": [42, 10, 58, 38], ""polygon"": [[55, 38], [52, 36], [50, 26], [46, 30], [42, 26], [42, 23], [48, 19], [46, 13], [51, 10], [58, 26], [58, 35], [55, 38]]}, {""component_id"": 5, ""area_px"": 193, ""bbox"": [35, 129, 52, 152], ""polygon"": [[44, 152], [42, 150], [41, 144], [38, 146], [36, 145], [36, 141], [34, 138], [37, 132], [41, 138], [44, 137], [40, 131], [42, 128], [52, 131], [46, 138], [44, 152]]}, {""component_id"": 3, ""area_px"": 122, ""bbox"": [69, 84, 83, 104], ""polygon"": [[72, 104], [68, 100], [72, 85], [75, 84], [78, 86], [80, 84], [82, 88], [74, 96], [72, 104]]}]"
img_0039967,cracked,0.983160610601948,256,256,3,2540,0.03875732421875,372.0,6.547867298126221,12.806248664855957,,,,,0.7537045708508584,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0039967.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0039967.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0039967.png,"[{""component_id"": 1, ""area_px"": 2057, ""bbox"": [172, 0, 218, 256], ""polygon"": [[210, 255], [208, 241], [202, 237], [202, 231], [194, 227], [198, 222], [200, 212], [192, 194], [194, 185], [192, 162], [196, 137], [198, 133], [196, 131], [200, 127], [199, 126], [190, 130], [188, 122], [190, 118], [194, 120], [198, 120], [202, 114], [202, 98], [198, 80], [200, 76], [190, 51], [184, 44], [182, 36], [180, 27], [178, 22], [178, 13], [172, 0]]}, {""component_id"": 2, ""area_px"": 362, ""bbox"": [126, 127, 161, 151], ""polygon"": [[151, 150], [146, 150], [142, 144], [134, 148], [126, 140], [131, 134], [134, 135], [134, 142], [142, 136], [147, 140], [150, 138], [154, 140], [156, 137], [152, 128], [158, 128], [160, 144], [151, 150]]}, {""component_id"": 3, ""area_px"": 121, ""bbox"": [44, 245, 67, 253], ""polygon"": [[64, 252], [46, 250], [44, 247], [46, 244], [61, 246], [66, 249], [64, 252]]}]"
img_0040121,cracked,0.9831435742249034,256,256,3,1896,0.0289306640625,299.0,5.58018159866333,8.0,,,,,0.6318897418632099,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040121.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040121.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040121.png,"[{""component_id"": 1, ""area_px"": 1656, ""bbox"": [0, 38, 153, 256], ""polygon"": [[0, 38], [10, 47], [10, 57], [16, 65], [28, 101], [38, 114], [40, 121], [46, 126], [50, 140], [65, 150], [71, 150], [84, 166], [89, 166], [94, 172], [94, 180], [89, 172], [86, 173], [88, 180], [91, 184], [94, 182], [96, 190], [107, 198], [115, 208], [118, 208], [126, 218], [134, 218], [134, 226], [138, 230], [140, 245], [152, 255]]}, {""component_id"": 2, ""area_px"": 125, ""bbox"": [231, 73, 246, 91], ""polygon"": [[236, 90], [230, 84], [234, 76], [238, 80], [240, 77], [241, 72], [246, 77], [236, 90]]}, {""component_id"": 3, ""area_px"": 115, ""bbox"": [38, 234, 55, 248], ""polygon"": [[47, 248], [38, 238], [40, 234], [44, 240], [48, 236], [54, 238], [47, 248]]}]"
img_0040119,cracked,0.9830989903809294,256,256,7,2255,0.0344085693359375,386.0,5.416794776916504,8.9442720413208,,,,,0.7401680005908343,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040119.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040119.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040119.png,"[{""component_id"": 1, ""area_px"": 1405, ""bbox"": [91, 0, 179, 220], ""polygon"": [[98, 0], [96, 7], [100, 19], [110, 28], [126, 81], [136, 102], [144, 107], [146, 117], [152, 119], [150, 127], [158, 133], [158, 138], [164, 144], [170, 175], [168, 183], [170, 194], [178, 210], [177, 220], [174, 218], [174, 211], [164, 197], [160, 177], [162, 164], [158, 158], [160, 152], [140, 119], [140, 110], [126, 104], [130, 98], [118, 80], [120, 75], [112, 59], [106, 29], [94, 22], [90, 5], [92, 0]]}, {""component_id"": 7, ""area_px"": 203, ""bbox"": [198, 226, 226, 256], ""polygon"": [[220, 255], [198, 234], [199, 226], [201, 226], [204, 228], [206, 234], [216, 243], [226, 255]]}, {""component_id"": 3, ""area_px"": 177, ""bbox"": [54, 44, 65, 77], ""polygon"": [[59, 76], [54, 68], [56, 55], [54, 46], [56, 44], [64, 60], [60, 65], [59, 76]]}, {""component_id"": 6, ""area_px"": 123, ""bbox"": [110, 150, 120, 179], ""polygon"": [[112, 178], [110, 166], [112, 163], [116, 150], [120, 152], [120, 155], [114, 164], [116, 175], [112, 178]]}, {""component_id"": 4, ""area_px"": 122, ""bbox"": [65, 98, 74, 126], ""polygon"": [[68, 126], [64, 123], [68, 120], [70, 108], [68, 101], [70, 98], [74, 107], [72, 121], [68, 126]]}, {""component_id"": 2, ""area_px"": 115, ""bbox"": [48, 6, 55, 32], ""polygon"": [[52, 32], [48, 14], [51, 6], [54, 7], [54, 25], [52, 32]]}, {""component_id"": 5, ""area_px"": 110, ""bbox"": [173, 105, 189, 119], ""polygon"": [[177, 118], [172, 116], [176, 110], [180, 106], [187, 104], [188, 109], [186, 114], [184, 116], [180, 112], [177, 118]]}]"
